file,num_vars,num_clausulas,ratio_clausulas_vars,dur_antiguo_s,dur_nuevo_s,speedup,sat_ratio_antiguo,sat_ratio_nuevo,optima_antiguo,optima_nuevo,delta_clausulas
data/max2sat/10/80/PROBLEM_010_080_41.cnf,10,80,8.0,0.034645,0.043338,0.7994,0.85,0.85,False,False,0
data/max2sat/10/80/PROBLEM_010_080_42.cnf,10,80,8.0,0.033559,0.035878,0.9354,0.85,0.85,False,False,0
data/max2sat/10/80/PROBLEM_010_080_43.cnf,10,80,8.0,0.037617,0.033843,1.1115,0.875,0.875,False,False,0
data/max2sat/10/80/PROBLEM_010_080_44.cnf,10,80,8.0,0.035686,0.034554,1.0328,0.8875,0.8875,False,False,0
data/max2sat/10/80/PROBLEM_010_080_45.cnf,10,80,8.0,0.036215,0.037801,0.958,0.8875,0.8875,False,False,0
data/max2sat/10/80/PROBLEM_010_080_46.cnf,10,80,8.0,0.034708,0.04194,0.8276,0.875,0.875,False,False,0
data/max2sat/10/80/PROBLEM_010_080_47.cnf,10,80,8.0,0.037823,0.033906,1.1155,0.875,0.875,False,False,0
data/max2sat/10/80/PROBLEM_010_080_48.cnf,10,80,8.0,0.033994,0.035702,0.9522,0.875,0.875,False,False,0
data/max2sat/10/80/PROBLEM_010_080_49.cnf,10,80,8.0,0.034586,0.036882,0.9377,0.875,0.875,False,False,0
data/max2sat/10/80/PROBLEM_010_080_50.cnf,10,80,8.0,0.035502,0.04147,0.8561,0.875,0.875,False,False,0
data/max2sat/10/90/PROBLEM_010_090_01.cnf,10,90,9.0,0.035305,0.038465,0.9178,0.8333,0.8333,False,False,0
data/max2sat/10/90/PROBLEM_010_090_02.cnf,10,90,9.0,0.02467,0.021267,1.16,0.9111,0.9111,False,False,0
data/max2sat/10/90/PROBLEM_010_090_03.cnf,10,90,9.0,0.025336,0.023764,1.0662,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_04.cnf,10,90,9.0,0.024601,0.027438,0.8966,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_05.cnf,10,90,9.0,0.042606,0.039916,1.0674,0.8444,0.8444,False,False,0
data/max2sat/10/90/PROBLEM_010_090_06.cnf,10,90,9.0,0.042527,0.03999,1.0634,0.8889,0.8889,False,False,0
data/max2sat/10/90/PROBLEM_010_090_07.cnf,10,90,9.0,0.039583,0.045899,0.8624,0.9,0.9,False,False,0
data/max2sat/10/90/PROBLEM_010_090_08.cnf,10,90,9.0,0.046427,0.046579,0.9967,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_09.cnf,10,90,9.0,0.032639,0.034457,0.9472,0.8889,0.8889,False,False,0
data/max2sat/10/90/PROBLEM_010_090_10.cnf,10,90,9.0,0.033267,0.032627,1.0196,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_11.cnf,10,90,9.0,0.034478,0.041248,0.8359,0.8333,0.8333,False,False,0
data/max2sat/10/90/PROBLEM_010_090_12.cnf,10,90,9.0,0.038949,0.035967,1.0829,0.9333,0.9333,False,False,0
data/max2sat/10/90/PROBLEM_010_090_13.cnf,10,90,9.0,0.034643,0.035721,0.9698,0.9,0.9,False,False,0
data/max2sat/10/90/PROBLEM_010_090_14.cnf,10,90,9.0,0.034834,0.035778,0.9736,0.8444,0.8444,False,False,0
data/max2sat/10/90/PROBLEM_010_090_15.cnf,10,90,9.0,0.034899,0.037576,0.9288,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_16.cnf,10,90,9.0,0.036804,0.041964,0.877,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_17.cnf,10,90,9.0,0.035911,0.03683,0.975,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_18.cnf,10,90,9.0,0.039282,0.036101,1.0881,0.8556,0.8556,False,False,0
data/max2sat/10/90/PROBLEM_010_090_19.cnf,10,90,9.0,0.038147,0.037317,1.0222,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_20.cnf,10,90,9.0,0.037902,0.041422,0.915,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_21.cnf,10,90,9.0,0.03693,0.033767,1.0937,0.8556,0.8556,False,False,0
data/max2sat/10/90/PROBLEM_010_090_22.cnf,10,90,9.0,0.037718,0.033856,1.1141,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_23.cnf,10,90,9.0,0.034776,0.036001,0.966,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_24.cnf,10,90,9.0,0.036905,0.037933,0.9729,0.8556,0.8556,False,False,0
data/max2sat/10/90/PROBLEM_010_090_25.cnf,10,90,9.0,0.035938,0.035657,1.0079,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_26.cnf,10,90,9.0,0.033241,0.038862,0.8554,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_27.cnf,10,90,9.0,0.036827,0.03622,1.0168,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_28.cnf,10,90,9.0,0.036928,0.0348,1.0611,0.8556,0.8556,False,False,0
data/max2sat/10/90/PROBLEM_010_090_29.cnf,10,90,9.0,0.036024,0.036636,0.9833,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_30.cnf,10,90,9.0,0.036575,0.042302,0.8646,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_31.cnf,10,90,9.0,0.036899,0.034896,1.0574,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_32.cnf,10,90,9.0,0.037921,0.034895,1.0867,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_33.cnf,10,90,9.0,0.034908,0.036275,0.9623,0.8556,0.8556,False,False,0
data/max2sat/10/90/PROBLEM_010_090_34.cnf,10,90,9.0,0.036087,0.040921,0.8819,0.8556,0.8556,False,False,0
data/max2sat/10/90/PROBLEM_010_090_35.cnf,10,90,9.0,0.035919,0.033911,1.0592,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_36.cnf,10,90,9.0,0.036929,0.033925,1.0885,0.9,0.9,False,False,0
data/max2sat/10/90/PROBLEM_010_090_37.cnf,10,90,9.0,0.033361,0.03712,0.8987,0.8444,0.8444,False,False,0
data/max2sat/10/90/PROBLEM_010_090_38.cnf,10,90,9.0,0.039291,0.037981,1.0345,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_39.cnf,10,90,9.0,0.036703,0.035938,1.0213,0.8556,0.8556,False,False,0
data/max2sat/10/90/PROBLEM_010_090_40.cnf,10,90,9.0,0.038619,0.033978,1.1366,0.8889,0.8889,False,False,0
data/max2sat/10/90/PROBLEM_010_090_41.cnf,10,90,9.0,0.034051,0.035542,0.958,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_42.cnf,10,90,9.0,0.040377,0.037913,1.065,0.8667,0.8667,False,False,0
data/max2sat/10/90/PROBLEM_010_090_43.cnf,10,90,9.0,0.03792,0.037929,0.9998,0.8556,0.8556,False,False,0
data/max2sat/10/90/PROBLEM_010_090_44.cnf,10,90,9.0,0.037911,0.03292,1.1516,0.9222,0.9222,False,False,0
data/max2sat/10/90/PROBLEM_010_090_45.cnf,10,90,9.0,0.034569,0.034541,1.0008,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_46.cnf,10,90,9.0,0.036805,0.034873,1.0554,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_47.cnf,10,90,9.0,0.038145,0.039836,0.9576,0.8889,0.8889,False,False,0
data/max2sat/10/90/PROBLEM_010_090_48.cnf,10,90,9.0,0.035085,0.032883,1.067,0.8778,0.8778,False,False,0
data/max2sat/10/90/PROBLEM_010_090_49.cnf,10,90,9.0,0.034921,0.036045,0.9688,0.8444,0.8444,False,False,0
data/max2sat/10/90/PROBLEM_010_090_50.cnf,10,90,9.0,0.03532,0.032639,1.0821,0.8667,0.8667,False,False,0
data/max2sat/100/100/PROBLEM_100_100_01.cnf,100,100,1.0,0.155154,0.151821,1.022,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_02.cnf,100,100,1.0,0.147467,0.14711,1.0024,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_03.cnf,100,100,1.0,0.14845,0.151063,0.9827,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_04.cnf,100,100,1.0,0.170451,0.159056,1.0716,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_05.cnf,100,100,1.0,0.283484,0.282055,1.0051,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_06.cnf,100,100,1.0,0.286781,0.287029,0.9991,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_07.cnf,100,100,1.0,0.286655,0.288762,0.9927,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_08.cnf,100,100,1.0,0.328565,0.304413,1.0793,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_09.cnf,100,100,1.0,0.280317,0.27488,1.0198,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_10.cnf,100,100,1.0,0.274329,0.290188,0.9453,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_11.cnf,100,100,1.0,0.27623,0.281942,0.9797,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_12.cnf,100,100,1.0,0.311074,0.324895,0.9575,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_13.cnf,100,100,1.0,0.275317,0.275885,0.9979,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_14.cnf,100,100,1.0,0.272542,0.289109,0.9427,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_15.cnf,100,100,1.0,0.274299,0.307484,0.8921,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_16.cnf,100,100,1.0,0.301853,0.339622,0.8888,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_17.cnf,100,100,1.0,0.279257,0.279863,0.9978,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_18.cnf,100,100,1.0,0.276409,0.296829,0.9312,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_19.cnf,100,100,1.0,0.271414,0.298068,0.9106,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_20.cnf,100,100,1.0,0.3077,0.305876,1.006,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_21.cnf,100,100,1.0,0.278684,0.279879,0.9957,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_22.cnf,100,100,1.0,0.275194,0.323757,0.85,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_23.cnf,100,100,1.0,0.276304,0.296767,0.931,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_24.cnf,100,100,1.0,0.322917,0.294174,1.0977,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_25.cnf,100,100,1.0,0.288861,0.278047,1.0389,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_26.cnf,100,100,1.0,0.273984,0.306999,0.8925,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_27.cnf,100,100,1.0,0.285972,0.306259,0.9338,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_28.cnf,100,100,1.0,0.300868,0.307866,0.9773,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_29.cnf,100,100,1.0,0.278604,0.276852,1.0063,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_30.cnf,100,100,1.0,0.290427,0.287937,1.0086,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_31.cnf,100,100,1.0,0.308614,0.280926,1.0986,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_32.cnf,100,100,1.0,0.285739,0.30945,0.9234,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_33.cnf,100,100,1.0,0.274888,0.275702,0.997,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_34.cnf,100,100,1.0,0.284026,0.279919,1.0147,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_35.cnf,100,100,1.0,0.300882,0.280086,1.0742,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_36.cnf,100,100,1.0,0.307907,0.293874,1.0478,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_37.cnf,100,100,1.0,0.272886,0.272888,1.0,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_38.cnf,100,100,1.0,0.276878,0.273858,1.011,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_39.cnf,100,100,1.0,0.277012,0.279631,0.9906,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_40.cnf,100,100,1.0,0.285891,0.278879,1.0251,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_41.cnf,100,100,1.0,0.291883,0.282898,1.0318,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_42.cnf,100,100,1.0,0.279981,0.276518,1.0125,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_43.cnf,100,100,1.0,0.272019,0.281767,0.9654,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_44.cnf,100,100,1.0,0.273923,0.275863,0.993,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_45.cnf,100,100,1.0,0.282968,0.284882,0.9933,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_46.cnf,100,100,1.0,0.291205,0.275074,1.0586,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_47.cnf,100,100,1.0,0.274816,0.288888,0.9513,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_48.cnf,100,100,1.0,0.269003,0.269878,0.9968,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_49.cnf,100,100,1.0,0.278135,0.275283,1.0104,1.0,1.0,True,True,0
data/max2sat/100/100/PROBLEM_100_100_50.cnf,100,100,1.0,0.281754,0.269295,1.0463,1.0,1.0,True,True,0
data/max2sat/20/100/PROBLEM_020_100_01.cnf,20,100,5.0,0.050438,0.049451,1.02,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_02.cnf,20,100,5.0,0.040665,0.0395,1.0295,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_03.cnf,20,100,5.0,0.040736,0.053488,0.7616,0.92,0.92,False,False,0
data/max2sat/20/100/PROBLEM_020_100_04.cnf,20,100,5.0,0.041537,0.040478,1.0262,0.91,0.91,False,False,0
data/max2sat/20/100/PROBLEM_020_100_05.cnf,20,100,5.0,0.07382,0.070822,1.0423,0.93,0.93,False,False,0
data/max2sat/20/100/PROBLEM_020_100_06.cnf,20,100,5.0,0.078509,0.075468,1.0403,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_07.cnf,20,100,5.0,0.075291,0.073465,1.0249,0.94,0.94,False,False,0
data/max2sat/20/100/PROBLEM_020_100_08.cnf,20,100,5.0,0.077531,0.089466,0.8666,0.91,0.91,False,False,0
data/max2sat/20/100/PROBLEM_020_100_09.cnf,20,100,5.0,0.073902,0.067844,1.0893,0.92,0.92,False,False,0
data/max2sat/20/100/PROBLEM_020_100_10.cnf,20,100,5.0,0.071887,0.067957,1.0578,0.93,0.93,False,False,0
data/max2sat/20/100/PROBLEM_020_100_11.cnf,20,100,5.0,0.072009,0.067738,1.0631,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_12.cnf,20,100,5.0,0.075914,0.073929,1.0269,0.91,0.91,False,False,0
data/max2sat/20/100/PROBLEM_020_100_13.cnf,20,100,5.0,0.072697,0.072573,1.0017,0.91,0.91,False,False,0
data/max2sat/20/100/PROBLEM_020_100_14.cnf,20,100,5.0,0.067775,0.066923,1.0127,0.91,0.91,False,False,0
data/max2sat/20/100/PROBLEM_020_100_15.cnf,20,100,5.0,0.069063,0.066699,1.0354,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_16.cnf,20,100,5.0,0.076935,0.073914,1.0409,0.93,0.93,False,False,0
data/max2sat/20/100/PROBLEM_020_100_17.cnf,20,100,5.0,0.064983,0.066937,0.9708,0.91,0.91,False,False,0
data/max2sat/20/100/PROBLEM_020_100_18.cnf,20,100,5.0,0.065457,0.068989,0.9488,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_19.cnf,20,100,5.0,0.06757,0.069111,0.9777,0.87,0.87,False,False,0
data/max2sat/20/100/PROBLEM_020_100_20.cnf,20,100,5.0,0.075899,0.074901,1.0133,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_21.cnf,20,100,5.0,0.074196,0.06691,1.1089,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_22.cnf,20,100,5.0,0.067402,0.07415,0.909,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_23.cnf,20,100,5.0,0.068267,0.067918,1.0051,0.93,0.93,False,False,0
data/max2sat/20/100/PROBLEM_020_100_24.cnf,20,100,5.0,0.071843,0.074909,0.9591,0.88,0.88,False,False,0
data/max2sat/20/100/PROBLEM_020_100_25.cnf,20,100,5.0,0.070667,0.067925,1.0404,0.93,0.93,False,False,0
data/max2sat/20/100/PROBLEM_020_100_26.cnf,20,100,5.0,0.070954,0.069013,1.0281,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_27.cnf,20,100,5.0,0.074903,0.067422,1.111,0.92,0.92,False,False,0
data/max2sat/20/100/PROBLEM_020_100_28.cnf,20,100,5.0,0.068865,0.070915,0.9711,0.92,0.92,False,False,0
data/max2sat/20/100/PROBLEM_020_100_29.cnf,20,100,5.0,0.068972,0.068002,1.0143,0.95,0.95,False,False,0
data/max2sat/20/100/PROBLEM_020_100_30.cnf,20,100,5.0,0.070326,0.068805,1.0221,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_31.cnf,20,100,5.0,0.074918,0.062913,1.1908,0.93,0.93,False,False,0
data/max2sat/20/100/PROBLEM_020_100_32.cnf,20,100,5.0,0.068924,0.071908,0.9585,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_33.cnf,20,100,5.0,0.069219,0.06694,1.034,0.94,0.94,False,False,0
data/max2sat/20/100/PROBLEM_020_100_34.cnf,20,100,5.0,0.070107,0.067299,1.0417,0.92,0.92,False,False,0
data/max2sat/20/100/PROBLEM_020_100_35.cnf,20,100,5.0,0.077967,0.068741,1.1342,0.92,0.92,False,False,0
data/max2sat/20/100/PROBLEM_020_100_36.cnf,20,100,5.0,0.0679,0.06891,0.9853,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_37.cnf,20,100,5.0,0.069226,0.069777,0.9921,0.88,0.88,False,False,0
data/max2sat/20/100/PROBLEM_020_100_38.cnf,20,100,5.0,0.06777,0.066239,1.0231,0.94,0.94,False,False,0
data/max2sat/20/100/PROBLEM_020_100_39.cnf,20,100,5.0,0.072943,0.069045,1.0565,0.91,0.91,False,False,0
data/max2sat/20/100/PROBLEM_020_100_40.cnf,20,100,5.0,0.07491,0.067916,1.103,0.91,0.91,False,False,0
data/max2sat/20/100/PROBLEM_020_100_41.cnf,20,100,5.0,0.068589,0.070911,0.9673,0.92,0.92,False,False,0
data/max2sat/20/100/PROBLEM_020_100_42.cnf,20,100,5.0,0.067871,0.06962,0.9749,0.9,0.9,False,False,0
data/max2sat/20/100/PROBLEM_020_100_43.cnf,20,100,5.0,0.068918,0.072834,0.9462,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_44.cnf,20,100,5.0,0.075863,0.068919,1.1008,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_45.cnf,20,100,5.0,0.070463,0.072009,0.9785,0.92,0.92,False,False,0
data/max2sat/20/100/PROBLEM_020_100_46.cnf,20,100,5.0,0.073194,0.075614,0.968,0.88,0.88,False,False,0
data/max2sat/20/100/PROBLEM_020_100_47.cnf,20,100,5.0,0.067197,0.076905,0.8738,0.93,0.93,False,False,0
data/max2sat/20/100/PROBLEM_020_100_48.cnf,20,100,5.0,0.077162,0.068898,1.1199,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_49.cnf,20,100,5.0,0.074864,0.069007,1.0849,0.89,0.89,False,False,0
data/max2sat/20/100/PROBLEM_020_100_50.cnf,20,100,5.0,0.073257,0.074487,0.9835,0.93,0.93,False,False,0
data/max2sat/20/20/PROBLEM_020_020_01.cnf,20,20,1.0,0.048504,0.043648,1.1113,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_02.cnf,20,20,1.0,0.029781,0.032254,0.9233,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_03.cnf,20,20,1.0,0.033413,0.04108,0.8134,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_04.cnf,20,20,1.0,0.033148,0.037368,0.8871,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_05.cnf,20,20,1.0,0.057634,0.060496,0.9527,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_06.cnf,20,20,1.0,0.061086,0.065532,0.9322,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_07.cnf,20,20,1.0,0.062088,0.06561,0.9463,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_08.cnf,20,20,1.0,0.070015,0.075095,0.9324,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_09.cnf,20,20,1.0,0.06038,0.053007,1.1391,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_10.cnf,20,20,1.0,0.052886,0.056276,0.9398,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_11.cnf,20,20,1.0,0.056668,0.055974,1.0124,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_12.cnf,20,20,1.0,0.059742,0.06365,0.9386,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_13.cnf,20,20,1.0,0.056399,0.056735,0.9941,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_14.cnf,20,20,1.0,0.058898,0.052935,1.1126,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_15.cnf,20,20,1.0,0.052884,0.052649,1.0045,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_16.cnf,20,20,1.0,0.054116,0.064236,0.8425,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_17.cnf,20,20,1.0,0.05493,0.058274,0.9426,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_18.cnf,20,20,1.0,0.053726,0.053796,0.9987,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_19.cnf,20,20,1.0,0.058706,0.052846,1.1109,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_20.cnf,20,20,1.0,0.056637,0.070384,0.8047,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_21.cnf,20,20,1.0,0.053921,0.053904,1.0003,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_22.cnf,20,20,1.0,0.05925,0.055918,1.0596,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_23.cnf,20,20,1.0,0.058858,0.054787,1.0743,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_24.cnf,20,20,1.0,0.058491,0.063159,0.9261,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_25.cnf,20,20,1.0,0.054786,0.058972,0.929,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_26.cnf,20,20,1.0,0.05792,0.057167,1.0132,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_27.cnf,20,20,1.0,0.059071,0.062955,0.9383,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_28.cnf,20,20,1.0,0.060559,0.056337,1.0749,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_29.cnf,20,20,1.0,0.057078,0.055803,1.0228,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_30.cnf,20,20,1.0,0.056498,0.055927,1.0102,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_31.cnf,20,20,1.0,0.056908,0.061934,0.9188,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_32.cnf,20,20,1.0,0.062164,0.053429,1.1635,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_33.cnf,20,20,1.0,0.0569,0.055131,1.0321,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_34.cnf,20,20,1.0,0.056944,0.054819,1.0388,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_35.cnf,20,20,1.0,0.055762,0.057891,0.9632,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_36.cnf,20,20,1.0,0.062471,0.057722,1.0823,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_37.cnf,20,20,1.0,0.055603,0.056731,0.9801,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_38.cnf,20,20,1.0,0.05291,0.051937,1.0187,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_39.cnf,20,20,1.0,0.055954,0.056973,0.9821,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_40.cnf,20,20,1.0,0.063129,0.054052,1.1679,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_41.cnf,20,20,1.0,0.055264,0.057697,0.9578,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_42.cnf,20,20,1.0,0.051896,0.057341,0.905,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_43.cnf,20,20,1.0,0.056924,0.054777,1.0392,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_44.cnf,20,20,1.0,0.062226,0.054911,1.1332,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_45.cnf,20,20,1.0,0.054249,0.056992,0.9519,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_46.cnf,20,20,1.0,0.054927,0.056838,0.9664,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_47.cnf,20,20,1.0,0.056897,0.053879,1.056,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_48.cnf,20,20,1.0,0.053618,0.052613,1.0191,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_49.cnf,20,20,1.0,0.0563,0.053704,1.0483,1.0,1.0,True,True,0
data/max2sat/20/20/PROBLEM_020_020_50.cnf,20,20,1.0,0.055997,0.057334,0.9767,1.0,1.0,True,True,0
data/max2sat/20/30/PROBLEM_020_030_01.cnf,20,30,1.5,0.062629,0.04311,1.4528,0.9667,0.9667,False,False,0
data/max2sat/20/30/PROBLEM_020_030_02.cnf,20,30,1.5,0.034791,0.034402,1.0113,1.0,1.0,True,True,0
